경찰청대분류,경찰청세분류,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
경찰청대분류,경찰청세분류,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,터널안,터널안,터널안,교량위,교량위,교량위,고가도로위,고가도로위,고가도로위,지하차도(도로)내,지하차도(도로)내,지하차도(도로)내,기타단일로,기타단일로,기타단일로,교차로내,교차로내,교차로내,교차로횡단보도내,교차로횡단보도내,교차로횡단보도내,교차로부근,교차로부근,교차로부근,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명]
경기남부경찰청,안양만안,-,-,-,1,0,1,1,0,2,-,-,-,103,2,138,88,0,142,24,1,29,86,0,129,-,-,-,67,0,85
경기남부경찰청,부천오정,-,-,-,-,-,-,8,0,15,2,0,3,254,0,336,200,1,281,37,0,40,128,0,171,-,-,-,39,0,49
경기남부경찰청,용인서부,11,1,26,2,0,2,5,0,6,5,0,7,347,2,482,284,1,405,55,1,58,292,3,399,-,-,-,164,0,205
경기남부경찰청,화성동탄,9,0,12,1,0,1,2,0,4,6,1,10,555,5,780,593,1,935,79,1,88,288,1,392,-,-,-,123,1,167
경기북부경찰청,의정부,10,0,24,2,0,2,7,0,8,8,1,10,719,6,963,487,3,656,74,1,85,304,1,462,-,-,-,30,0,33
경기북부경찰청,고양,1,0,1,5,1,8,4,0,5,4,0,4,572,10,859,430,4,610,59,2,57,219,3,309,-,-,-,23,0,33
경기북부경찰청,일산동부,-,-,-,-,-,-,-,-,-,2,0,2,422,0,617,333,3,473,79,2,81,261,0,392,-,-,-,70,0,94
경기북부경찰청,남양주남부,7,0,14,7,0,16,7,0,12,4,0,5,369,8,540,274,3,423,54,1,61,190,2,267,-,-,-,144,0,197
경기북부경찰청,파주,2,0,3,6,0,9,-,-,-,238,2,363,532,15,739,577,7,801,33,0,37,238,2,363,-,-,-,35,0,41
경기북부경찰청,양주,2,0,6,2,1,2,4,0,5,-,-,-,437,9,611,345,2,507,28,0,32,183,1,264,-,-,-,81,0,98
경기북부경찰청,동두천,2,0,11,2,1,2,1,1,0,-,-,-,75,0,103,116,2,163,11,0,11,50,1,67,-,-,-,16,0,19
경기북부경찰청,구리,-,-,-,-,-,-,1,0,1,-,-,-,302,2,449,143,0,223,20,0,21,84,0,117,-,-,-,25,0,28
경기북부경찰청,포천,-,-,-,1,0,1,3,0,8,1,0,1,367,11,580,232,2,374,22,1,24,144,1,250,-,-,-,42,0,60
경기북부경찰청,가평,2,0,6,3,0,7,4,0,6,1,0,1,131,2,218,96,0,168,5,0,5,70,1,105,-,-,-,67,0,95
경기북부경찰청,연천,-,-,-,1,1,0,-,-,-,30,1,55,51,4,64,71,2,126,-,-,-,19,0,32,-,-,-,6,0,6
경기북부경찰청,일산서부,1,1,1,7,0,10,4,0,8,-,-,-,390,3,516,307,3,424,53,0,56,168,3,257,-,-,-,71,0,92
경기북부경찰청,남양주북부,5,0,17,25,1,32,8,0,20,-,-,-,318,5,457,256,0,405,53,1,55,137,1,195,-,-,-,32,0,46
경기북부경찰청,13지구대,37,2,118,21,0,58,2,0,5,1,0,1,689,12,"1,315",6,0,8,-,-,-,3,0,10,-,-,-,34,0,61
